"id","system","bodyName","edsmID","edsmID64","edsmBodyID","edsmType","edsmSubtype","edsmOffset","edsmDistanceToArrival","edsmIsMainStar","edsmIsScoopable","edsmIsLandable","edsmAge","edsmLuminosity","edsmAbsoluteMagnitude","edsmSolarMasses","edsmSolarRadius","edsmGravity","edsmEarthMasses","edsmRadius","edsmSurfaceTemperature","edsmSurfacePressure","edsmVolcanismType","edsmAtmosphereType","edsmTerraformingState","edsmOrbitalPeriod","edsmSemiMajorAxis","edsmOrbitalEccentricity","edsmOrbitalInclination","edsmArgOfPeriapsis","edsmRotationalPeriod","edsmRotationalPeriodTidallyLocked","edsmAxialTilt","edsmSolidComposition","edsmAtmosphere","edsmMaterial","created_at","updated_at"
1159,4038,B 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1160,4039,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1161,4040,A 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1162,4040,B 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1163,4041,E 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1164,4041,E 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1165,4042,B 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1166,4043,A 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1167,4044,"7 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1168,4044,"7 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1169,4044,"7 C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1170,4044,"7 D",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1171,4045,C 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1172,4045,C 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1173,4046,A 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1174,4047,B 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1175,4047,C 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1176,4048,B 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1177,4048,B 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1178,4049,B 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1179,4049,D 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1180,4050,"6 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1181,4052,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1182,4053,A 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1183,4054,"4 C A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1184,4057,A 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1185,4058,B 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1186,4058,B 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1187,4058,B 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1188,4058,B 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1189,4059,A 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1190,4060,C 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1191,4060,C 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1192,4060,C 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1193,4061,A 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1194,4062,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1195,4063,A 3 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1196,4064,A 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1197,4064,A 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1198,4064,A 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1199,4064,A 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1200,4064,A 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1201,4064,B 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1202,4064,B 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1203,4064,B 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1204,4065,A 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1205,4070,"4 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1206,4077,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1207,4078,"5 F",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1208,4079,B 7 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1209,4080,"4 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1210,4081,A 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1211,4082,"1 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1212,4083,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1213,4084,"2 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1214,4085,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1215,4086,B 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1216,4087,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1217,4088,B 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1218,4089,B 6 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1219,4090,"2 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1220,4091,"2 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1221,4092,C 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1222,4093,"4 B A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1223,4094,A 2 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1224,4095,"1 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1225,4096,A 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1226,4097,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1227,4098,AB 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1228,4099,ABC 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1229,4100,A 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1230,4101,"3 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1231,4102,"1 D A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1232,4103,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1233,4104,"1 B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1234,4105,"4 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1235,4106,AB 1 C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1236,4107,A 3 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1237,4108,"5 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1238,4109,"3 E A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1239,4110,D 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1240,4111,A 3 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1241,4112,"3 E A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1242,4113,B 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1243,4113,B 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1244,4114,A 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1245,4115,A 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1246,4116,AB 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1247,4117,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1248,4118,"4 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1249,4119,C 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1250,4120,AB 1 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1251,4121,"2 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1252,4122,A 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1253,4123,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1254,4123,"2 C A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1255,4124,B 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1256,4124,B 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1257,4125,B 3 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1258,4126,BC 5 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1259,4127,B 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1260,4128,"1 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1261,4129,"9 A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1262,4130,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1263,4131,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1264,4132,C 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1265,4134,"5 C A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1266,4135,"3 D A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1267,4137,A 11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
1268,4138,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-08-31 13:30:58,2018-08-31 13:30:58
