"id","systemName","edsmID","edsmID64","edsmCoordX","edsmCoordY","edsmCoordZ","edsmCoordLocked","missingSkipCount","created_at","updated_at"
1056,PLEIADES SECTOR DG-X C1-14,7359438,3932076053130,-45.625,-80.78125,-376.4375,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1057,PLEIADES SECTOR DH-L B8-1,203322,2868903552321,-71.46875,-144.875,-254.0625,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1058,PLEIADES SECTOR DL-Y D34,1859312,1178691668291,-116.59375,-142.75,-357.90625,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1059,PLEIADES SECTOR DL-Y D46,452598,1591008528707,-80.25,-179.71875,-352.125,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1060,PLEIADES SECTOR DL-Y D58,31551,2003325389123,-84.46875,-131.375,-373.28125,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1061,PLEIADES SECTOR DL-Y D65,25472,2243843557699,-83.28125,-151.40625,-347.1875,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1062,PLEIADES SECTOR DL-Y D66,338115,2278203296067,-90.78125,-159.53125,-354.09375,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1063,PLEIADES SECTOR DL-Y D67,62921,2312563034435,-80.25,-156.9375,-351.96875,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1064,PLEIADES SECTOR DQ-X B1-2,303451,5068463678729,-29.5,-135,-393.625,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1065,PLEIADES SECTOR DQ-Y C4,1155104,1183296918146,-60.40625,-182.3125,-420.03125,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1066,PLEIADES SECTOR DR-U B3-0,1818300,669880493337,-81.71875,-82.21875,-361.8125,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1067,PLEIADES SECTOR EB-X B1-2,3041088,5067121304841,-140.40625,-192.0625,-404.8125,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1068,PLEIADES SECTOR EB-X C1-14,25473,3932008911498,-81.4375,-142.1875,-353.90625,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1069,PLEIADES SECTOR EB-X C1-16,163717,4481764725386,-82.375,-142.4375,-352.1875,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1070,PLEIADES SECTOR EB-X C1-2,295020,633474028170,-82.65625,-121.15625,-380.125,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1071,PLEIADES SECTOR EB-X C1-9,248257,2557619376778,-104.34375,-140.59375,-378.28125,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1072,PLEIADES SECTOR EC-T B4-0,4767458,669612123425,-98,-58.8125,-335.28125,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1073,PLEIADES SECTOR EC-U B3-0,4938434,668538119449,-166.4375,-132.78125,-351.46875,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1074,PLEIADES SECTOR EG-X C1-13,7905205,3657265255050,-15.25,-94.375,-364.9375,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1075,PLEIADES SECTOR EH-U B3-2,202491,5067121567001,-141.40625,-122.1875,-346.25,1,,2018-11-13 12:49:13,2018-11-13 12:57:22
1076,PLEIADES SECTOR EL-Y D23,2807341,800751323459,-39.625,-133.125,-410.625,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1077,PLEIADES SECTOR EL-Y D56,244230,1934622689603,-64.03125,-126.9375,-422.34375,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1078,PLEIADES SECTOR EL-Y D71,3157282,2450018765123,-13,-170.375,-369.46875,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1079,PLEIADES SECTOR FB-X C1-10,48400,2832564392586,-25.0625,-130.65625,-348.1875,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1080,PLEIADES SECTOR FG-Y D48,678158,1659727989059,-95.0625,-191.8125,-350.40625,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1081,PLEIADES SECTOR FH-L B8-0,312225,670417167681,-43.34375,-141.71875,-260.9375,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1082,PLEIADES SECTOR FH-U B3-3,209359,7266413258009,-112.03125,-122.25,-352.03125,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1083,PLEIADES SECTOR FR-V B2-1,1457214,2868366615825,-110.5,-147.09375,-366.78125,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1084,PLEIADES SECTOR FR-V C2-2,7617769,633541202578,-57.71875,-63.78125,-339.375,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1085,PLEIADES SECTOR FS-S B4-1,222156,2867829941537,-158.25,-86.46875,-342.375,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1086,PLEIADES SECTOR FW-W D1-37,436995,1281770899787,-79.6875,-79.28125,-279.5625,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1087,PLEIADES SECTOR GG-Y D33,284168,1144348690755,-37.5,-204.25,-386.3125,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1088,PLEIADES SECTOR GH-L B8-0,435139,670685603137,-24.90625,-141.65625,-261.5625,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1089,PLEIADES SECTOR GH-U B3-1,563131,2868635182361,-98.8125,-118.28125,-353.59375,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1090,PLEIADES SECTOR GM-V C2-9,468596,2557619409554,-101.28125,-98.03125,-312.75,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1091,PLEIADES SECTOR GR-V B2-2,393353,5067658306833,-97.65625,-160.15625,-366.6875,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1092,PLEIADES SECTOR GW-W C1-11,25477,3107375157898,-86.03125,-159.09375,-354.71875,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1093,PLEIADES SECTOR GW-W C1-13,62922,3657130971786,-77.375,-156.3125,-352.03125,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1094,PLEIADES SECTOR GW-W C1-14,62923,3932008878730,-83.46875,-156.78125,-352.375,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1095,PLEIADES SECTOR GW-W C1-15,22194,4206886785674,-76.9375,-153.71875,-346.625,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1096,PLEIADES SECTOR GW-W C1-7,186383,2007863530122,-78.25,-149.90625,-376.96875,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1097,PLEIADES SECTOR GW-W D1-54,201350,1865903229259,-46.625,-91.6875,-271.03125,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1098,PLEIADES SECTOR GW-W D1-65,102725,2243860351307,-8.9375,-94.6875,-343.96875,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1099,PLEIADES SECTOR HH-V C2-13,3162347,3657063895698,-134.875,-139.375,-327.90625,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1100,PLEIADES SECTOR HH-V C2-6,700825,1732918547090,-112.3125,-127.125,-318.84375,1,,2018-11-13 12:49:13,2018-11-13 12:57:26
1101,PLEIADES SECTOR HM-M B7-1,5607042,2869440226617,-30.1875,-194.59375,-284.46875,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1102,PLEIADES SECTOR HM-V C2-10,230797,2832564425362,-64.03125,-92.96875,-315.46875,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1103,PLEIADES SECTOR HR-W D1-21,56637,732015069515,-69.0625,-147.125,-267.84375,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1104,PLEIADES SECTOR HR-W D1-26,338109,903813761355,-107.1875,-123.09375,-321.15625,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1105,PLEIADES SECTOR HR-W D1-27,266206,938173499723,-121.78125,-111.09375,-335.875,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1106,PLEIADES SECTOR HR-W D1-36,22197,1247411145035,-67.65625,-150.71875,-333.3125,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1107,PLEIADES SECTOR HR-W D1-41,25480,1419209836875,-83.96875,-146.15625,-334.21875,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1108,PLEIADES SECTOR HR-W D1-57,25482,1968965650763,-86.40625,-125.15625,-301.84375,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1109,PLEIADES SECTOR HR-W D1-59,25483,2037685127499,-76.03125,-128.3125,-326.25,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1110,PLEIADES SECTOR HR-W D1-66,230871,2278203296075,-99.5625,-178.53125,-344.875,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1111,PLEIADES SECTOR HR-W D1-71,214875,2450001987915,-82.15625,-113.9375,-288.125,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1112,PLEIADES SECTOR HR-W D1-74,25484,2553081203019,-87.40625,-150.90625,-344.96875,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1113,PLEIADES SECTOR HR-W D1-79,25485,2724879894859,-80.625,-146.65625,-343.25,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1114,PLEIADES SECTOR IC-U B3-1,224016,2868635116825,-90.1875,-135.15625,-348.3125,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1115,PLEIADES SECTOR IH-V C2-0,249648,83718214290,-104.3125,-140.4375,-344.78125,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1116,PLEIADES SECTOR IH-V C2-10,61553,2832497283730,-69.5,-137.28125,-332.03125,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1117,PLEIADES SECTOR IH-V C2-11,22201,3107375190674,-89.5625,-143.125,-317.21875,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1118,PLEIADES SECTOR IH-V C2-13,299862,3657131004562,-84.15625,-137.5,-328,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1119,PLEIADES SECTOR IH-V C2-16,163674,4481764725394,-92,-143.5,-341.3125,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1120,PLEIADES SECTOR IH-V C2-3,651019,908351935122,-91.28125,-114.625,-323.75,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1121,PLEIADES SECTOR IH-V C2-5,25486,1458107749010,-78.71875,-138.03125,-321.78125,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1122,PLEIADES SECTOR IH-V C2-7,22202,2007863562898,-78.46875,-144.9375,-324.9375,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1123,PLEIADES SECTOR IH-V C2-8,22203,2282741469842,-75.84375,-144.875,-324.15625,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1124,PLEIADES SECTOR IH-V C2-9,22204,2557619376786,-72.5625,-141.96875,-326.28125,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1125,PLEIADES SECTOR IM-V C2-16,3053904,4481898975890,-9.875,-99.53125,-329.03125,1,,2018-11-13 12:49:13,2018-11-13 12:57:30
1126,PLEIADES SECTOR IR-W C1-5,2093859,1458107683466,-86.4375,-214.46875,-362,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1127,PLEIADES SECTOR IR-W C1-9,102126,2557619311242,-103.90625,-217.125,-366.59375,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1128,PLEIADES SECTOR IR-W D1-38,284157,1316147398987,-35.25,-171.8125,-324.4375,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1129,PLEIADES SECTOR IR-W D1-46,316150,1591025305931,-26.75,-160.34375,-339.34375,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1130,PLEIADES SECTOR IR-W D1-51,224632,1762823997771,-52.0625,-112.84375,-267.875,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1131,PLEIADES SECTOR IR-W D1-52,308289,1797183736139,-50.5625,-117.375,-270.0625,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1132,PLEIADES SECTOR IR-W D1-55,22205,1900262951243,-63.59375,-147.40625,-319.09375,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1133,PLEIADES SECTOR IR-W D1-61,1889015,2106421381451,-50.09375,-180.84375,-291.46875,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1134,PLEIADES SECTOR IR-W D1-76,458983,2621817456971,-40.8125,-124.5625,-325.375,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1135,PLEIADES SECTOR IX-S B4-1,387470,2869172184353,-60.78125,-79.53125,-344.90625,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1136,PLEIADES SECTOR IX-S B4-4,1634070,9466241951009,-53.125,-71.6875,-337.8125,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1137,PLEIADES SECTOR JC-U B3-2,244481,5067926807833,-73.625,-135.75,-359.71875,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1138,PLEIADES SECTOR JC-U B3-3,247083,7266950063385,-70.6875,-138.75,-358.84375,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1139,PLEIADES SECTOR JC-V C2-9,1423795,2557552235154,-131.40625,-150.8125,-343.625,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1140,PLEIADES SECTOR JH-V C2-1,214892,358663230098,-50.0625,-126.71875,-326.9375,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1141,PLEIADES SECTOR JH-V C2-8,2275047,2282808578706,-27.1875,-114.78125,-333.625,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1142,PLEIADES SECTOR JM-W D1-52,538024,1797166942539,-93.78125,-198.84375,-332.5625,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1143,PLEIADES SECTOR JS-S B4-1,61555,2868903683361,-77.375,-99,-332.125,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1144,PLEIADES SECTOR JS-T C3-17,1079289,4756575556250,-122.5,-101.875,-289.75,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1145,PLEIADES SECTOR JS-T C3-4,476024,1183162765978,-112.1875,-104.4375,-267.875,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1146,PLEIADES SECTOR KC-V C2-10,25489,2832497250962,-87.3125,-149.90625,-343.46875,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1147,PLEIADES SECTOR KC-V C2-11,25490,3107375157906,-86.59375,-147.03125,-339.28125,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1148,PLEIADES SECTOR KC-V C2-14,26090,3932008878738,-85.5,-156.28125,-342.25,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1149,PLEIADES SECTOR KC-V C2-15,75697,4206886785682,-84.53125,-160.15625,-339.96875,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1150,PLEIADES SECTOR KC-V C2-16,87673,4481764692626,-81.71875,-155.5,-340.84375,1,,2018-11-13 12:49:13,2018-11-13 12:57:33
1151,PLEIADES SECTOR KC-V C2-4,214029,1183229809298,-88.8125,-148.71875,-321.1875,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1152,PLEIADES SECTOR KC-V C2-9,109442,2557619344018,-88.71875,-147.8125,-339.0625,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1153,PLEIADES SECTOR KH-U B3-3,1871364,7267755435289,-20.28125,-111.25,-348.4375,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1154,PLEIADES SECTOR KH-V C2-1,526256,358730338962,-9.15625,-115.78125,-307.96875,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1155,PLEIADES SECTOR KH-V C2-3,3153302,908486152850,-23.1875,-115.375,-339.6875,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1156,PLEIADES SECTOR KH-V C2-7,2215056,2007997780626,3.8125,-105.09375,-327.96875,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1157,PLEIADES SECTOR KM-W D1-40,5170406,1384866859339,-33,-211.9375,-327.75,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1158,PLEIADES SECTOR KN-S B4-2,318402,5067658437921,-86.75,-123.71875,-341.9375,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1159,PLEIADES SECTOR KS-S B4-1,252612,2869172118817,-64.125,-98.25,-335.28125,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1160,PLEIADES SECTOR KS-T C3-1,22207,358596154010,-91.28125,-104.71875,-292.96875,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1161,PLEIADES SECTOR KT-Q B5-3,353497,7265607951657,-169.71875,-116.6875,-322.3125,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1162,PLEIADES SECTOR KX-T B3-1,202494,2868635051289,-100.28125,-153.53125,-346.03125,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1163,PLEIADES SECTOR LC-V C2-1,61797,358663197330,-61.75,-147.625,-339.09375,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1164,PLEIADES SECTOR LC-V C2-10,122455,2832564359826,-59.78125,-157.71875,-332.4375,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1165,PLEIADES SECTOR LC-V C2-9,308555,2557686452882,-62.84375,-156.96875,-330.90625,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1166,PLEIADES SECTOR LH-U B3-0,8534316,670954104089,8.46875,-114.875,-358.40625,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1167,PLEIADES SECTOR LH-V B2-0,3027528,669880100113,-66.6875,-197.53125,-379.3125,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1168,PLEIADES SECTOR LN-S B4-3,25494,7266950128929,-76.1875,-119.59375,-326.15625,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1169,PLEIADES SECTOR LN-T C3-11,2954552,3107308081818,-124.65625,-113.96875,-282.625,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1170,PLEIADES SECTOR LN-T C3-4,4128115,1183162733210,-110.53125,-120.09375,-282.09375,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1171,PLEIADES SECTOR LS-T C3-12,25495,3382320239258,-53.0625,-102.5625,-287.84375,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1172,PLEIADES SECTOR LS-T C3-17,308587,4756709773978,-52.84375,-103.53125,-265.6875,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1173,PLEIADES SECTOR LS-T C3-2,718668,633541169818,-58.96875,-81.5625,-296.53125,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1174,PLEIADES SECTOR LS-T C3-7,266761,2007930704538,-46.90625,-102.40625,-281.4375,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1175,PLEIADES SECTOR LX-T B3-0,40114,669880231193,-84.375,-159.09375,-364.375,1,,2018-11-13 12:49:13,2018-11-13 12:57:37
1176,PLEIADES SECTOR LX-T B3-1,40115,2868903486745,-79.21875,-157.03125,-361.21875,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1177,PLEIADES SECTOR LX-T B3-2,230141,5067926742297,-68.6875,-155.8125,-362.3125,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1178,PLEIADES SECTOR LX-U C2-2,5171584,633406853778,-134.53125,-189.28125,-317,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1179,PLEIADES SECTOR LY-Q B5-2,2582550,5067390068009,-121.59375,-85.78125,-306.34375,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1180,PLEIADES SECTOR MC-V C2-0,3114962,83852399250,-5.125,-168.34375,-343.875,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1181,PLEIADES SECTOR MC-V C2-1,964203,358730306194,-11.3125,-165.0625,-344.375,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1182,PLEIADES SECTOR MC-V C2-6,4874198,1733119840914,6.84375,-152.09375,-327.25,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1183,PLEIADES SECTOR MC-V C2-8,4874277,2282875654802,3.46875,-159.59375,-313.84375,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1184,PLEIADES SECTOR MI-S B4-2,247932,5067658372385,-91.09375,-133.3125,-330.09375,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1185,PLEIADES SECTOR MM-V B2-2,506115,5068731983121,-21.03125,-179.78125,-383.75,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1186,PLEIADES SECTOR MN-S B4-3,61558,7267218564385,-60.5,-121.125,-335.03125,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1187,PLEIADES SECTOR MN-T C3-1,57827,358596121242,-69.75,-131.625,-290.4375,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1188,PLEIADES SECTOR MN-T C3-10,490441,2832497283738,-87.78125,-131.03125,-267.0625,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1189,PLEIADES SECTOR MN-T C3-12,61559,3382253097626,-70.65625,-119.75,-302.8125,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1190,PLEIADES SECTOR MN-T C3-2,1236543,633474028186,-103.21875,-115.78125,-267.78125,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1191,PLEIADES SECTOR MN-T C3-6,367979,1732985655962,-94.59375,-127.59375,-284.09375,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1192,PLEIADES SECTOR MN-T C3-8,33104,2282741469850,-70.40625,-113.09375,-273.84375,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1193,PLEIADES SECTOR MN-T C3-9,205277,2557619376794,-84.25,-125.375,-279.09375,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1194,PLEIADES SECTOR MS-T B3-1,338117,2868634985753,-104,-180,-358.75,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1195,PLEIADES SECTOR MX-U D2-54,128244,1865903212883,-53.34375,-122.53125,-260.28125,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1196,PLEIADES SECTOR MX-U D2-63,3473376,2175140858195,-49.84375,-178.84375,-256.6875,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1197,PLEIADES SECTOR NI-S B4-1,61560,2868903552289,-65.46875,-131.8125,-333.75,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1198,PLEIADES SECTOR NJ-P B6-4,25500,9465436644657,-114.34375,-84.1875,-294.65625,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1199,PLEIADES SECTOR NN-S B4-3,2839309,7267486999841,-37.53125,-114.78125,-329.15625,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1200,PLEIADES SECTOR NN-T C3-11,214898,3107442299546,-32.0625,-120.21875,-277.3125,1,,2018-11-13 12:49:13,2018-11-13 12:57:41
1201,PLEIADES SECTOR NN-T C3-12,202790,3382320206490,-63.75,-132.96875,-270.125,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1202,PLEIADES SECTOR NN-T C3-15,134188,4206953927322,-51.75,-112.40625,-304.90625,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1203,PLEIADES SECTOR NN-T C3-2,350444,633541137050,-56.375,-117.8125,-274.90625,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1204,PLEIADES SECTOR NN-T C3-3,230235,908419043994,-52.96875,-114.21875,-278.53125,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1205,PLEIADES SECTOR NN-T C3-4,327579,1183296950938,-44.65625,-124.78125,-299.15625,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1206,PLEIADES SECTOR NN-T C3-6,283316,1733052764826,-46.46875,-139.96875,-269.09375,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1207,PLEIADES SECTOR NS-T B3-1,350262,2868903421209,-73.65625,-169.34375,-351.5,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1208,PLEIADES SECTOR NX-U C2-4,1886195,1183296885394,-61.3125,-201.84375,-328.03125,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1209,PLEIADES SECTOR OD-S B4-1,206815,2868635051297,-93.40625,-164,-341.59375,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1210,PLEIADES SECTOR OI-S B4-0,134190,670148732193,-63.1875,-135.75,-325.21875,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1211,PLEIADES SECTOR OI-T C3-7,1578411,2007863530138,-69.4375,-180.4375,-287.625,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1212,PLEIADES SECTOR ON-S B4-2,446265,5068732179745,-15.0625,-121.71875,-333.03125,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1213,PLEIADES SECTOR OS-U C2-6,5054244,1732985557650,-104.3125,-239.25,-336.5625,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1214,PLEIADES SECTOR OS-U C2-7,102128,2007863464594,-68.71875,-229.625,-325.6875,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1215,PLEIADES SECTOR OT-Q B5-3,299350,7266681693481,-96.5625,-109.90625,-312.625,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1216,PLEIADES SECTOR OY-R C4-19,248269,5306398479010,-73.8125,-98.625,-262.3125,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1217,PLEIADES SECTOR PD-S B4-0,163242,669880231201,-80.625,-156.6875,-337.4375,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1218,PLEIADES SECTOR PD-S B4-2,162485,5067926742305,-75.5625,-152.40625,-336.40625,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1219,PLEIADES SECTOR PI-T C3-7,397044,2007930639002,-60.34375,-157.84375,-282.71875,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1220,PLEIADES SECTOR PI-T C3-9,409984,2557686452890,-57.4375,-155.375,-276.09375,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1221,PLEIADES SECTOR PN-S B4-1,7002748,2869977359649,-1.75,-107.03125,-326.21875,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1222,PLEIADES SECTOR PN-T B3-0,732468,669880100121,-79.53125,-199.9375,-361.59375,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1223,PLEIADES SECTOR PS-T B3-1,1345380,2869440292121,-34.84375,-178.65625,-364.09375,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1224,PLEIADES SECTOR PT-Q B5-1,25504,2868903617833,-70.03125,-121.8125,-313.96875,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1225,PLEIADES SECTOR PT-Q B5-3,25506,7266950128937,-72.53125,-118.96875,-317.6875,1,,2018-11-13 12:49:13,2018-11-13 12:57:44
1226,PLEIADES SECTOR PY-Q B5-4,230733,9466510320937,-43.84375,-96.0625,-315.5625,1,,2018-11-13 12:49:13,2018-11-13 12:57:48
1227,PLEIADES SECTOR PY-R B4-2,2901566,5067389805857,-121.28125,-168.59375,-334.09375,1,,2018-11-13 12:49:13,2018-11-13 12:57:48
1228,PLEIADES SECTOR QD-S B4-2,619768,5068195177761,-49.03125,-155.03125,-340.1875,1,,2018-11-13 12:49:13,2018-11-13 12:57:48
1229,PLEIADES SECTOR QJ-Q B5-2,186314,5067121435945,-138,-162,-315.84375,1,,2018-11-13 12:49:13,2018-11-13 12:57:48
1230,PLEIADES SECTOR QO-Q B5-2,172637,5067658372393,-90.5625,-136.46875,-316.59375,1,,2018-11-13 12:49:13,2018-11-13 12:57:48
1231,PLEIADES SECTOR QO-Q B5-3,33105,7266681627945,-87.65625,-141.125,-315.28125,1,,2018-11-13 12:49:13,2018-11-13 12:57:48
1232,PLEIADES SECTOR QT-R C4-10,215480,2832497283746,-72.625,-114.375,-259.21875,1,,2018-11-13 12:49:13,2018-11-13 12:57:48
1233,PLEIADES SECTOR QT-R C4-18,140271,5031520539298,-81.46875,-118.125,-253.03125,1,,2018-11-13 12:49:13,2018-11-13 12:57:48
