"id","systemName","id64","edsmID","edsmCoordX","edsmCoordY","edsmCoordZ","edsmCoordLocked","missingSkipCount","created_at","updated_at"
1101,PLEIADES SECTOR HR-W D1-41,1419209836875,25480,-83.96875,-146.15625,-334.21875,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1102,PLEIADES SECTOR HR-W D1-51,1762807220555,133127,-89.625,-144.5625,-306.34375,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1103,PLEIADES SECTOR HR-W D1-57,1968965650763,25482,-86.40625,-125.15625,-301.84375,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1104,PLEIADES SECTOR HR-W D1-59,2037685127499,25483,-76.03125,-128.3125,-326.25,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1105,PLEIADES SECTOR HR-W D1-66,2278203296075,230871,-99.5625,-178.53125,-344.875,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1106,PLEIADES SECTOR HR-W D1-71,2450001987915,214875,-82.15625,-113.9375,-288.125,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1107,PLEIADES SECTOR HR-W D1-74,2553081203019,25484,-87.40625,-150.90625,-344.96875,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1108,PLEIADES SECTOR HR-W D1-79,2724879894859,25485,-80.625,-146.65625,-343.25,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1109,PLEIADES SECTOR IC-U B3-1,2868635116825,224016,-90.1875,-135.15625,-348.3125,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1110,PLEIADES SECTOR IH-V C2-0,83718214290,249648,-104.3125,-140.4375,-344.78125,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1111,PLEIADES SECTOR IH-V C2-10,2832497283730,61553,-69.5,-137.28125,-332.03125,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1112,PLEIADES SECTOR IH-V C2-11,3107375190674,22201,-89.5625,-143.125,-317.21875,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1113,PLEIADES SECTOR IH-V C2-13,3657131004562,299862,-84.15625,-137.5,-328,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1114,PLEIADES SECTOR IH-V C2-16,4481764725394,163674,-92,-143.5,-341.3125,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1115,PLEIADES SECTOR IH-V C2-3,908351935122,651019,-91.28125,-114.625,-323.75,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1116,PLEIADES SECTOR IH-V C2-5,1458107749010,25486,-78.71875,-138.03125,-321.78125,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1117,PLEIADES SECTOR IH-V C2-7,2007863562898,22202,-78.46875,-144.9375,-324.9375,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1118,PLEIADES SECTOR IH-V C2-8,2282741469842,22203,-75.84375,-144.875,-324.15625,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1119,PLEIADES SECTOR IH-V C2-9,2557619376786,22204,-72.5625,-141.96875,-326.28125,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1120,PLEIADES SECTOR IM-V C2-16,4481898975890,3053904,-9.875,-99.53125,-329.03125,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1121,PLEIADES SECTOR IR-W C1-5,1458107683466,2093859,-86.4375,-214.46875,-362,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1122,PLEIADES SECTOR IR-W C1-9,2557619311242,102126,-103.90625,-217.125,-366.59375,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1123,PLEIADES SECTOR IR-W D1-38,1316147398987,284157,-35.25,-171.8125,-324.4375,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1124,PLEIADES SECTOR IR-W D1-46,1591025305931,316150,-26.75,-160.34375,-339.34375,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1125,PLEIADES SECTOR IR-W D1-51,1762823997771,224632,-52.0625,-112.84375,-267.875,1,,2018-12-03 01:58:13,2018-12-03 02:04:34
1126,PLEIADES SECTOR IR-W D1-52,1797183736139,308289,-50.5625,-117.375,-270.0625,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1127,PLEIADES SECTOR IR-W D1-55,1900262951243,22205,-63.59375,-147.40625,-319.09375,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1128,PLEIADES SECTOR IR-W D1-61,2106421381451,1889015,-50.09375,-180.84375,-291.46875,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1129,PLEIADES SECTOR IR-W D1-76,2621817456971,458983,-40.8125,-124.5625,-325.375,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1130,PLEIADES SECTOR IX-S B4-1,2869172184353,387470,-60.78125,-79.53125,-344.90625,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1131,PLEIADES SECTOR IX-S B4-4,9466241951009,1634070,-53.125,-71.6875,-337.8125,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1132,PLEIADES SECTOR JC-U B3-2,5067926807833,244481,-73.625,-135.75,-359.71875,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1133,PLEIADES SECTOR JC-U B3-3,7266950063385,247083,-70.6875,-138.75,-358.84375,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1134,PLEIADES SECTOR JC-V C2-9,2557552235154,1423795,-131.40625,-150.8125,-343.625,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1135,PLEIADES SECTOR JC-V D2-62,2140764358995,372481,-82.1875,-100.9375,-260.59375,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1136,PLEIADES SECTOR JH-V C2-8,2282808578706,2275047,-27.1875,-114.78125,-333.625,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1137,PLEIADES SECTOR JM-W D1-52,1797166942539,538024,-93.78125,-198.84375,-332.5625,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1138,PLEIADES SECTOR JS-S B4-1,2868903683361,61555,-77.375,-99,-332.125,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1139,PLEIADES SECTOR JS-T C3-17,4756575556250,1079289,-122.5,-101.875,-289.75,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1140,PLEIADES SECTOR JS-T C3-4,1183162765978,476024,-112.1875,-104.4375,-267.875,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1141,PLEIADES SECTOR KC-V C2-10,2832497250962,25489,-87.3125,-149.90625,-343.46875,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1142,PLEIADES SECTOR KC-V C2-11,3107375157906,25490,-86.59375,-147.03125,-339.28125,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1143,PLEIADES SECTOR KC-V C2-14,3932008878738,26090,-85.5,-156.28125,-342.25,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1144,PLEIADES SECTOR KC-V C2-15,4206886785682,75697,-84.53125,-160.15625,-339.96875,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1145,PLEIADES SECTOR KC-V C2-16,4481764692626,87673,-81.71875,-155.5,-340.84375,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1146,PLEIADES SECTOR KC-V C2-4,1183229809298,214029,-88.8125,-148.71875,-321.1875,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1147,PLEIADES SECTOR KC-V C2-9,2557619344018,109442,-88.71875,-147.8125,-339.0625,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1148,PLEIADES SECTOR KH-U B3-3,7267755435289,1871364,-20.28125,-111.25,-348.4375,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1149,PLEIADES SECTOR KH-V C2-1,358730338962,526256,-9.15625,-115.78125,-307.96875,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1150,PLEIADES SECTOR KH-V C2-3,908486152850,3153302,-23.1875,-115.375,-339.6875,1,,2018-12-03 01:58:13,2018-12-03 02:04:38
1151,PLEIADES SECTOR KH-V C2-7,2007997780626,2215056,3.8125,-105.09375,-327.96875,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1152,PLEIADES SECTOR KM-W D1-40,1384866859339,5170406,-33,-211.9375,-327.75,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1153,PLEIADES SECTOR KN-S B4-2,5067658437921,318402,-86.75,-123.71875,-341.9375,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1154,PLEIADES SECTOR KS-S B4-1,2869172118817,252612,-64.125,-98.25,-335.28125,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1155,PLEIADES SECTOR KS-T C3-1,358596154010,22207,-91.28125,-104.71875,-292.96875,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1156,PLEIADES SECTOR KT-Q B5-3,7265607951657,353497,-169.71875,-116.6875,-322.3125,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1157,PLEIADES SECTOR KX-T B3-1,2868635051289,202494,-100.28125,-153.53125,-346.03125,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1158,PLEIADES SECTOR LC-V C2-1,358663197330,61797,-61.75,-147.625,-339.09375,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1159,PLEIADES SECTOR LC-V C2-10,2832564359826,122455,-59.78125,-157.71875,-332.4375,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1160,PLEIADES SECTOR LC-V C2-9,2557686452882,308555,-62.84375,-156.96875,-330.90625,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1161,PLEIADES SECTOR LH-U B3-0,670954104089,8534316,8.46875,-114.875,-358.40625,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1162,PLEIADES SECTOR LH-V B2-0,669880100113,3027528,-66.6875,-197.53125,-379.3125,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1163,PLEIADES SECTOR LN-S B4-3,7266950128929,25494,-76.1875,-119.59375,-326.15625,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1164,PLEIADES SECTOR LN-T C3-11,3107308081818,2954552,-124.65625,-113.96875,-282.625,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1165,PLEIADES SECTOR LN-T C3-4,1183162733210,4128115,-110.53125,-120.09375,-282.09375,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1166,PLEIADES SECTOR LS-T C3-12,3382320239258,25495,-53.0625,-102.5625,-287.84375,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1167,PLEIADES SECTOR LS-T C3-17,4756709773978,308587,-52.84375,-103.53125,-265.6875,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1168,PLEIADES SECTOR LS-T C3-2,633541169818,718668,-58.96875,-81.5625,-296.53125,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1169,PLEIADES SECTOR LS-T C3-7,2007930704538,266761,-46.90625,-102.40625,-281.4375,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1170,PLEIADES SECTOR LX-T B3-0,669880231193,40114,-84.375,-159.09375,-364.375,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1171,PLEIADES SECTOR LX-T B3-1,2868903486745,40115,-79.21875,-157.03125,-361.21875,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1172,PLEIADES SECTOR LX-T B3-2,5067926742297,230141,-68.6875,-155.8125,-362.3125,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1173,PLEIADES SECTOR LX-U C2-2,633406853778,5171584,-134.53125,-189.28125,-317,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1174,PLEIADES SECTOR LY-Q B5-2,5067390068009,2582550,-121.59375,-85.78125,-306.34375,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1175,PLEIADES SECTOR MC-V C2-0,83852399250,3114962,-5.125,-168.34375,-343.875,1,,2018-12-03 01:58:13,2018-12-03 02:04:42
1176,PLEIADES SECTOR MC-V C2-1,358730306194,964203,-11.3125,-165.0625,-344.375,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1177,PLEIADES SECTOR MC-V C2-6,1733119840914,4874198,6.84375,-152.09375,-327.25,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1178,PLEIADES SECTOR MC-V C2-8,2282875654802,4874277,3.46875,-159.59375,-313.84375,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1179,PLEIADES SECTOR MM-V B2-2,5068731983121,506115,-21.03125,-179.78125,-383.75,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1180,PLEIADES SECTOR MN-S B4-3,7267218564385,61558,-60.5,-121.125,-335.03125,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1181,PLEIADES SECTOR MN-T C3-1,358596121242,57827,-69.75,-131.625,-290.4375,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1182,PLEIADES SECTOR MN-T C3-10,2832497283738,490441,-87.78125,-131.03125,-267.0625,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1183,PLEIADES SECTOR MN-T C3-12,3382253097626,61559,-70.65625,-119.75,-302.8125,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1184,PLEIADES SECTOR MN-T C3-2,633474028186,1236543,-103.21875,-115.78125,-267.78125,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1185,PLEIADES SECTOR MN-T C3-6,1732985655962,367979,-94.59375,-127.59375,-284.09375,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1186,PLEIADES SECTOR MN-T C3-8,2282741469850,33104,-70.40625,-113.09375,-273.84375,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1187,PLEIADES SECTOR MS-T B3-1,2868634985753,338117,-104,-180,-358.75,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1188,PLEIADES SECTOR MT-Q B5-3,7266144822569,88600,-136.3125,-124.125,-318.03125,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1189,PLEIADES SECTOR MX-U D2-54,1865903212883,128244,-53.34375,-122.53125,-260.28125,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1190,PLEIADES SECTOR MX-U D2-63,2175140858195,3473376,-49.84375,-178.84375,-256.6875,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1191,PLEIADES SECTOR NI-S B4-1,2868903552289,61560,-65.46875,-131.8125,-333.75,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1192,PLEIADES SECTOR NJ-P B6-4,9465436644657,25500,-114.34375,-84.1875,-294.65625,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1193,PLEIADES SECTOR NN-S B4-3,7267486999841,2839309,-37.53125,-114.78125,-329.15625,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1194,PLEIADES SECTOR NN-T C3-11,3107442299546,214898,-32.0625,-120.21875,-277.3125,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1195,PLEIADES SECTOR NN-T C3-15,4206953927322,134188,-51.75,-112.40625,-304.90625,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1196,PLEIADES SECTOR NN-T C3-2,633541137050,350444,-56.375,-117.8125,-274.90625,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1197,PLEIADES SECTOR NN-T C3-3,908419043994,230235,-52.96875,-114.21875,-278.53125,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1198,PLEIADES SECTOR NN-T C3-4,1183296950938,327579,-44.65625,-124.78125,-299.15625,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1199,PLEIADES SECTOR NN-T C3-6,1733052764826,283316,-46.46875,-139.96875,-269.09375,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1200,PLEIADES SECTOR NS-T B3-1,2868903421209,350262,-73.65625,-169.34375,-351.5,1,,2018-12-03 01:58:13,2018-12-03 02:04:45
1201,PLEIADES SECTOR NX-U C2-4,1183296885394,1886195,-61.3125,-201.84375,-328.03125,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1202,PLEIADES SECTOR OD-S B4-1,2868635051297,206815,-93.40625,-164,-341.59375,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1203,PLEIADES SECTOR OI-S B4-0,670148732193,134190,-63.1875,-135.75,-325.21875,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1204,PLEIADES SECTOR OI-T C3-7,2007863530138,1578411,-69.4375,-180.4375,-287.625,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1205,PLEIADES SECTOR ON-S B4-2,5068732179745,446265,-15.0625,-121.71875,-333.03125,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1206,PLEIADES SECTOR OS-U C2-6,1732985557650,5054244,-104.3125,-239.25,-336.5625,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1207,PLEIADES SECTOR OS-U C2-7,2007863464594,102128,-68.71875,-229.625,-325.6875,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1208,PLEIADES SECTOR OT-Q B5-3,7266681693481,299350,-96.5625,-109.90625,-312.625,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1209,PLEIADES SECTOR OY-R C4-19,5306398479010,248269,-73.8125,-98.625,-262.3125,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1210,PLEIADES SECTOR PD-S B4-0,669880231201,163242,-80.625,-156.6875,-337.4375,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1211,PLEIADES SECTOR PD-S B4-2,5067926742305,162485,-75.5625,-152.40625,-336.40625,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1212,PLEIADES SECTOR PI-T C3-7,2007930639002,397044,-60.34375,-157.84375,-282.71875,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1213,PLEIADES SECTOR PI-T C3-9,2557686452890,409984,-57.4375,-155.375,-276.09375,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1214,PLEIADES SECTOR PN-S B4-1,2869977359649,7002748,-1.75,-107.03125,-326.21875,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1215,PLEIADES SECTOR PN-T B3-0,669880100121,732468,-79.53125,-199.9375,-361.59375,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1216,PLEIADES SECTOR PS-T B3-1,2869440292121,1345380,-34.84375,-178.65625,-364.09375,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1217,PLEIADES SECTOR PT-Q B5-3,7266950128937,25506,-72.53125,-118.96875,-317.6875,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1218,PLEIADES SECTOR PY-Q B5-4,9466510320937,230733,-43.84375,-96.0625,-315.5625,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1219,PLEIADES SECTOR PY-R B4-2,5067389805857,2901566,-121.28125,-168.59375,-334.09375,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1220,PLEIADES SECTOR QD-S B4-2,5068195177761,619768,-49.03125,-155.03125,-340.1875,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1221,PLEIADES SECTOR QJ-Q B5-2,5067121435945,186314,-138,-162,-315.84375,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1222,PLEIADES SECTOR QO-Q B5-2,5067658372393,172637,-90.5625,-136.46875,-316.59375,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1223,PLEIADES SECTOR QO-Q B5-3,7266681627945,33105,-87.65625,-141.125,-315.28125,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1224,PLEIADES SECTOR QT-R C4-10,2832497283746,215480,-72.625,-114.375,-259.21875,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1225,PLEIADES SECTOR QT-R C4-18,5031520539298,140271,-81.46875,-118.125,-253.03125,1,,2018-12-03 01:58:13,2018-12-03 02:04:49
1226,PLEIADES SECTOR QT-R C4-8,2282741469858,134193,-65.21875,-115.34375,-262.6875,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1227,PLEIADES SECTOR RO-Q B5-0,669880296745,106916,-80.46875,-140.21875,-324.15625,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1228,PLEIADES SECTOR RO-Q B5-1,2868903552297,48233,-78.59375,-143.09375,-320.8125,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1229,PLEIADES SECTOR RO-Q B5-2,5067926807849,57830,-67.03125,-136.5625,-308.09375,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1230,PLEIADES SECTOR RO-Q B5-3,7266950063401,31553,-70.46875,-131.8125,-306.78125,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1231,PLEIADES SECTOR RY-R B4-0,669880165665,128245,-76.3125,-171.3125,-335.0625,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1232,PLEIADES SECTOR RY-R B4-1,2868903421217,75698,-82.875,-167.0625,-341.875,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1233,PLEIADES SECTOR SE-P B6-0,670148863281,92858,-64.71875,-103.96875,-299.28125,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1234,PLEIADES SECTOR SK-N B7-3,7266144888121,5603673,-137.84375,-98.0625,-281.125,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1235,PLEIADES SECTOR SO-Q B5-0,670148732201,435143,-46.59375,-129.53125,-309.8125,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1236,PLEIADES SECTOR SO-Q B5-1,2869171987753,48407,-46.96875,-135.90625,-311.0625,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1237,PLEIADES SECTOR SO-Q B5-2,5068195243305,201353,-51.21875,-129.0625,-306.8125,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1238,PLEIADES SECTOR SO-R C4-0,83718181538,1752362,-92.75,-165.46875,-251.84375,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1239,PLEIADES SECTOR SP-N B7-0,669612057913,299950,-99.84375,-80,-283.53125,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1240,PLEIADES SECTOR ST-R B4-0,669611664673,495620,-90.09375,-186.21875,-336.59375,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1241,PLEIADES SECTOR TE-Q B5-1,2868366550313,659623,-105.84375,-173.1875,-312.6875,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1242,PLEIADES SECTOR TJ-Q B5-0,669880231209,22213,-76.09375,-147.78125,-308.4375,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1243,PLEIADES SECTOR TJ-Q B5-1,2868903486761,186384,-75.4375,-160.1875,-317.34375,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1244,PLEIADES SECTOR TJ-Q B5-2,5067926742313,60639,-74.28125,-156.375,-323.34375,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1245,PLEIADES SECTOR TK-N B7-2,5067390068025,387332,-121.3125,-99.40625,-273.125,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1246,PLEIADES SECTOR TO-Q B5-0,670417167657,320934,-43.59375,-135.375,-309.96875,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1247,PLEIADES SECTOR TO-Q B5-1,2869440423209,128262,-44.28125,-138.09375,-316.3125,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1248,PLEIADES SECTOR TO-Q B5-3,7267486934313,950641,-36.5625,-130.25,-312.5,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1249,PLEIADES SECTOR TO-R C4-2,633541104290,427622,-55.03125,-146.75,-248.25,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1250,PLEIADES SECTOR TZ-O B6-0,669880362289,25514,-80.40625,-124.125,-304.125,1,,2018-12-03 01:58:13,2018-12-03 02:04:53
1251,PLEIADES SECTOR UJ-Q B5-0,670148666665,430084,-63.15625,-163.59375,-321.3125,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1252,PLEIADES SECTOR UK-N B7-3,7266681759033,299946,-97.3125,-87.75,-283.25,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1253,PLEIADES SECTOR UU-O B6-1,2868635116849,106917,-86.15625,-138.21875,-302.8125,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1254,PLEIADES SECTOR UZ-O B6-0,670148797745,253578,-62.0625,-124.34375,-304.125,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1255,PLEIADES SECTOR UZ-O B6-1,2869172053297,224631,-62.15625,-114.0625,-289.375,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1256,PLEIADES SECTOR UZ-X B1-2,5067121632521,3981327,-129.125,-99.09375,-402.5625,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1257,PLEIADES SECTOR VE-Q B5-2,5067926676777,422565,-75.65625,-175.84375,-322.125,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1258,PLEIADES SECTOR VF-N B7-0,669343491385,3264388,-122.21875,-112.46875,-265.46875,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1259,PLEIADES SECTOR VJ-Q B5-0,670417102121,430083,-43.875,-161.78125,-324.625,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1260,PLEIADES SECTOR VK-N B7-0,669880427833,372484,-81.625,-100.21875,-279.375,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1261,PLEIADES SECTOR VK-N B7-3,7266950194489,172647,-75.40625,-104.59375,-280,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1262,PLEIADES SECTOR VU-O B6-0,669880296753,214121,-75.0625,-127.65625,-286.96875,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1263,PLEIADES SECTOR VU-O B6-2,5067926807857,109051,-80.25,-137.25,-298.65625,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1264,PLEIADES SECTOR VU-O B6-3,7266950063409,69701,-71.78125,-141.375,-294.53125,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1265,PLEIADES SECTOR VZ-O B6-0,670417233201,55215,-27.375,-121.53125,-294.09375,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1266,PLEIADES SECTOR VZ-O B6-2,5068463744305,214896,-32.65625,-119.59375,-297.25,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1267,PLEIADES SECTOR WE-Q B5-2,5068195112233,1887527,-52.59375,-180.46875,-306.4375,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1268,PLEIADES SECTOR WF-N B7-3,7266681693497,469023,-93.03125,-117.34375,-281,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1269,PLEIADES SECTOR WK-N B7-1,2869172118841,25520,-64.40625,-101,-275.375,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1270,PLEIADES SECTOR WK-N B7-3,7267218629945,25522,-54.03125,-103.59375,-281.53125,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1271,PLEIADES SECTOR WK-W B2-1,2868098442513,879539,-126.25,-68.53125,-375.28125,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1272,PLEIADES SECTOR WU-O B6-0,670148732209,25524,-53.875,-128.15625,-297.71875,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1273,PLEIADES SECTOR WU-O B6-1,2869171987761,330514,-59.21875,-127.5625,-304.84375,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1274,PLEIADES SECTOR WU-O B6-3,7267218498865,128263,-53.125,-135.0625,-288,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1275,PLEIADES SECTOR XE-Q B5-1,2869440292137,430081,-41.78125,-170.03125,-306.375,1,,2018-12-03 01:58:13,2018-12-03 02:05:01
1276,PLEIADES SECTOR XE-Q B5-2,5068463547689,1550056,-43.84375,-176.875,-311.90625,1,,2018-12-03 01:58:13,2018-12-03 02:05:05
1277,PLEIADES SECTOR XE-Z B0,669343360257,340952,-122.46875,-151.71875,-411.625,1,,2018-12-03 01:58:13,2018-12-03 02:05:05
1278,PLEIADES SECTOR XF-N B7-1,2868903617849,134194,-77.09375,-121,-278.65625,1,,2018-12-03 01:58:13,2018-12-03 02:05:05
